X Y
6.2995 61.9284
40.4087 -21.8835
37.0931 -19.7771
40.7491 -18.5968
43.7258 -20.6095
10.6877 60.1841
43.5186 -17.8608
11.9292 62.0589
36.7513 -21.2982
-54.9098 -28.2599
-51.1542 -29.7888
44.1758 -20.2254
-46.9678 -28.2909
15.1092 66.314
39.8367 -23.818
15.244 61.1326
14.0326 63.1149
41.0624 -19.8966
38.9999 -15.1294
-54.2736 -32.4163
12.1207 55.4829
7.7292 62.5464
-48.9503 -33.6821
9.3849 57.4891
-50.5442 -32.1878
10.1601 62.7719
-45.6649 -28.2819
2.595 63.0152
41.751 -19.2518
-43.8809 -31.7187
39.9048 -15.4885
41.8929 -17.1648
44.2287 -17.9651
6.7125 61.2666
39.5898 -18.9438
36.8696 -20.1714
44.399 -19.0106
-51.5804 -34.9406
-49.9785 -32.201
41.6406 -18.1952
17.2837 61.8752
8.7932 64.3438
14.8408 60.8238
11.8868 59.6197
4.7649 59.2794
8.876 60.4016
-49.1871 -30.5024
12.6813 60.6396
-50.3616 -30.3617
39.053 -23.1512
-53.9072 -34.6981
12.2405 62.7865
-47.0033 -27.0923
44.0657 -18.9353
-48.576 -26.3829
14.8402 56.7195
5.3732 59.0819
7.9865 61.8221
-51.9562 -24.316
-53.9746 -33.7763
39.252 -19.0993
45.1684 -19.6738
-51.2983 -25.8674
13.2321 60.1744
9.3968 55.9734
-47.5312 -31.8939
40.4624 -19.5194
-48.0848 -31.4554
37.553 -20.4396
44.473 -24.1249
11.3305 62.9668
42.5593 -18.657
8.0781 59.5603
40.4855 -21.0886
14.1308 60.1523
43.5605 -17.6397
-47.0101 -26.9683
0.976 66.2625
41.0562 -16.2985
40.9019 -19.5928
-45.8654 -27.9427
-47.472 -28.0044
12.0856 60.2348
39.2203 -18.8248
41.3438 -21.3287
13.1968 58.7949
-51.6727 -32.126
-50.5594 -30.8224
4.167 58.5063
36.6448 -21.222
41.4481 -16.707
12.2745 61.2261
-46.2094 -32.3475
35.9077 -18.6965
7.9763 59.0396
-50.7834 -30.0252
41.8459 -23.0521
6.5915 56.7069
39.6795 -20.746
7.9896 61.5461
9.4153 56.7633
11.9184 63.4245
42.1755 -19.768
37.6472 -21.2027
-52.3577 -30.0352
40.1964 -21.2554
-49.7721 -26.6558
40.0603 -21.7991
40.6494 -15.3826
-44.121 -32.2255
44.11 -17.6942
-48.8877 -31.3456
-43.5889 -30.0193
16.6941 57.3093
-47.2095 -26.0444
8.8626 62.9646
-51.3622 -21.7263
-47.7373 -29.0038
-52.6963 -26.2818
39.7374 -21.3293
6.7242 65.851
40.5361 -16.7061
-50.4852 -35.6603
10.1375 56.984
11.5555 61.0013
42.8853 -16.2535
46.9914 -19.1389
10.2083 61.277
7.7723 55.2752
14.3706 58.9586
-48.4565 -30.1783
-45.1251 -27.285
-50.6663 -30.8708
-47.3962 -32.9423
11.9815 55.9766
9.9163 59.2659
6.516 60.4268
-53.6328 -32.1098
10.399 57.8551
-50.7026 -32.0657
13.384 60.9345
-48.9672 -26.8806
42.7121 -17.4999
8.8508 57.4569
7.7487 55.1604
6.2973 61.6334
37.2048 -17.8585
-46.8497 -28.7345
40.8108 -20.1706
-49.9747 -28.3729
9.8371 59.092
38.1635 -20.5442
7.6901 60.6667
11.6387 56.2345
11.7891 59.3403
41.7046 -18.6043
42.8361 -26.4938
11.619 62.7837
5.095 60.8648
11.2785 59.7166
-50.1195 -32.3963
15.8331 56.2346
-46.663 -33.4704
-51.6232 -34.1021
8.6318 62.3072
-48.6514 -27.6169
-48.9289 -28.4683
39.7865 -17.5898
38.8673 -21.3824
-50.4982 -33.5877
40.0558 -20.8637
-45.9988 -30.7221
-46.775 -31.3388
-47.8441 -26.5187
9.9571 61.3807
-50.1251 -34.001
41.1618 -19.4583
12.3109 63.3823
39.3832 -19.022
41.681 -22.4053
43.4941 -14.706
14.4246 56.6363
13.3454 59.4648
41.0824 -24.3766
-47.999 -27.4564
9.9542 57.4739
42.3371 -16.5278
8.4298 61.1709
6.6328 56.9963
36.7312 -16.596
13.2078 65.1919
7.2738 56.1028
9.9098 62.1788
12.105 56.2564
38.8736 -18.7476
5.8806 62.5883
-53.2194 -29.5439
9.7839 60.4302
12.5901 60.2212
12.7948 60.4871
7.2568 63.3937
40.9236 -16.893
-48.526 -27.3371
-51.6374 -27.9147
37.7559 -12.3026
7.6984 58.8554
45.2074 -14.3068
6.5231 57.6565
-44.501 -29.2819
9.3954 59.2289
9.8089 60.0512
6.6447 59.8709
36.9127 -15.4768
37.0296 -18.2126
10.9042 57.1212
43.7616 -25.6382
44.4578 -18.9893
-55.5354 -35.1763
40.5306 -22.8841
-50.0158 -34.0091
13.4467 63.4062
-46.5974 -24.9364
42.7587 -14.5273
36.8016 -17.1639
39.6893 -18.2169
10.3821 52.7828
7.5277 59.1586
40.2457 -17.6812
37.6513 -17.1911
-54.6451 -27.6165
-47.7135 -25.9479
-54.4275 -31.0562
39.233 -18.5024
-49.3877 -30.7989
41.3998 -17.0175
11.5244 57.5527
-50.3075 -30.0003
36.5827 -16.2219
-53.1526 -35.4597
38.139 -21.5114
-51.7968 -31.3364
43.7266 -21.9577
-46.9682 -28.0618
38.9993 -18.9536
-48.4932 -30.6713
9.0381 55.3651
45.617 -24.0498
4.4285 55.7761
39.1724 -16.1997
40.0969 -17.792
39.7203 -19.3197
-48.4487 -31.0616
-47.9366 -31.5989
9.2982 61.6557
-50.0674 -27.9532
40.83 -17.8617
36.9142 -20.5113
41.7988 -27.2919
-51.9887 -31.9478
-54.6352 -29.1907
8.5346 61.4472
-52.923 -26.9139
-55.9945 -34.0971
11.3504 59.8218
16.2144 65.6322
9.4835 57.2515
11.2793 64.4606
-50.5641 -30.0646
8.7879 60.703
13.6256 53.5946
8.0412 60.0397
38.1275 -14.9454
-51.3153 -29.9622
39.5757 -19.6604
37.3735 -21.2199
41.0867 -21.0901
35.7442 -23.0822
-47.5829 -30.7153
9.7602 56.8102
-46.8303 -27.8603
16.0576 51.9935
-45.5728 -28.9315
13.8315 54.3805
39.7832 -20.0399
7.9257 59.6624
-49.8211 -27.1268
-52.741 -27.8288
-50.2687 -34.4384
42.4036 -22.9885
-47.7017 -31.8499
41.4901 -20.688
43.0509 -19.9619
-50.56 -28.4748
36.2113 -25.5195
-46.0021 -31.105
40.9799 -17.2229
-50.6791 -29.9879
-56.7933 -33.1984
6.4531 59.1501
41.8068 -19.7116
38.0019 -12.0404
-51.2562 -26.1428
11.5314 62.1554
-48.2128 -36.0644
-51.0649 -28.0173
7.5018 58.7276
38.6875 -19.1629
45.5104 -19.496
11.6148 59.5641
15.0551 58.7516
-45.0677 -24.7208
11.7435 63.1611
12.7553 63.1264
10.7386 64.5568
41.9571 -25.9937
44.7933 -25.7708
7.5099 60.7907
-52.8058 -30.2854
-52.6144 -27.4407
11.1794 61.0475
37.4024 -18.844
42.8446 -16.7033
8.799 58.9716
43.0383 -25.0094
-54.2521 -27.5656
8.5964 61.5654
5.7782 60.7052
-50.3455 -28.6509
37.9737 -27.6329
-52.6636 -28.5853
14.4604 58.6494
40.5933 -22.0416
38.4644 -22.3819
44.1481 -22.8866
7.9515 57.8735
17.2642 58.8413
39.9643 -19.4549
43.0123 -14.2171
-53.4704 -29.2223
7.4662 61.1653
39.9647 -17.8916
-47.5813 -31.752
10.5733 51.9561
11.2973 58.2747
41.4215 -21.3795
37.6732 -17.2482
-51.5735 -32.1483
15.421 55.694
40.5913 -23.6294
37.0136 -9.5888
41.4161 -23.3932
39.8791 -17.0714
48.5877 -20.5816
4.4997 53.981
42.9021 -17.2029
-52.5298 -31.4488
-50.2856 -27.9012
37.047 -17.3661
-53.6024 -32.274
10.0624 60.4283
-52.5783 -32.5665
41.2539 -20.2396
18.1516 60.5447
12.9645 60.4658
13.8755 56.7635
-51.8793 -30.8289
8.9929 56.6102
40.6313 -26.2734
-46.7288 -33.7892
-48.1932 -24.2021
42.3083 -19.3563
-45.6716 -33.0034
-51.9714 -29.3104
10.5315 63.2074
-50.876 -35.4056
-52.9377 -27.2052
-49.5404 -27.044
42.2508 -20.2174
41.048 -23.021
-50.1715 -27.9763
10.1308 58.2079
45.0142 -17.1424
-45.0538 -25.0584
-53.9371 -28.521
-49.8751 -31.0552
9.2108 60.4934
44.1233 -16.9241
-54.0935 -32.6506
-51.8031 -30.5307
37.4534 -19.4276
-50.0674 -28.0552
38.9552 -23.962
18.9499 59.7048
37.6902 -21.3586
37.8054 -19.9692
8.4381 58.3817
-52.0472 -26.3212
-41.5607 -28.4182
41.0108 -25.2324
8.5722 60.3688
9.6328 59.9627
40.4754 -19.5931
-49.3765 -30.0698
-54.7841 -34.4815
40.653 -24.7974
38.039 -21.6171
39.9994 -20.5172
-48.7916 -30.037
9.913 61.3027
36.7633 -17.4286
12.6073 58.061
-46.8495 -32.597
-50.2569 -27.7361
11.4041 59.3177
11.0051 58.1383
-50.9043 -27.3947
43.0888 -16.4237
-52.2053 -33.3356
34.3482 -15.5844
13.1751 62.3332
13.8376 60.776
33.3676 -20.0337
10.1801 61.9368
40.1065 -16.1272
-51.2102 -28.4706
11.311 61.9339
42.0803 -19.294
4.9095 64.366
-43.7224 -35.5905
-53.2962 -30.4734
7.7181 58.8817
-51.1821 -27.6513
-54.441 -36.7936
39.4595 -19.7694
9.0337 60.1653
36.3071 -17.7193
10.7574 61.2596
6.8382 60.9299
41.8573 -14.3617
-50.0555 -31.9962
6.8595 60.0323
12.1501 63.062
3.3296 59.3882
-52.6912 -32.5733
44.4194 -23.6444
12.1078 60.6064
-57.1866 -25.0635
9.1784 65.1435
-48.2855 -31.668
-46.4096 -27.8359
-45.2996 -29.8807
37.8289 -20.7277
38.4904 -25.0615
-50.4099 -30.9982
41.4938 -19.1188
38.4793 -19.6663
12.1888 62.8577
43.2895 -16.9288
43.3439 -21.986
-47.0608 -30.2193
7.0625 64.6016
-47.644 -29.5423
39.0899 -20.6861
39.2733 -22.222
-48.21 -27.6561
7.1092 56.524
9.5631 62.6269
38.6314 -19.8187
39.1377 -16.1231
-53.4292 -26.913
42.247 -22.1982
-47.1663 -36.2127
37.1914 -19.2397
-50.8152 -34.1339
11.8184 59.3224
-50.2925 -32.5985
36.56 -22.2447
43.7174 -9.6493
41.1106 -21.394
-47.8797 -35.4496
32.8623 -20.8729
41.3943 -18.5488
13.6327 64.1486
10.3215 60.7837
-48.7365 -25.5001
41.1542 -19.1872
35.203 -18.9564
43.2209 -24.409
-53.004 -29.7788
40.3554 -17.1041
38.7151 -20.7122
-46.3206 -26.8893
45.4357 -20.3479
-48.0834 -26.7396
33.9397 -19.6538
4.1597 57.509
6.6367 56.054
5.9665 56.7984
39.759 -25.1623
38.0478 -19.5922
44.0532 -18.4814
-49.6785 -29.5745
-50.1392 -30.3143
42.644 -20.8565
-50.767 -28.8899
38.4969 -21.5116
-50.8843 -33.2791
41.1053 -26.2925
36.5592 -20.5085
14.8635 56.4748
36.3164 -23.6346
34.721 -20.8885
10.5344 58.278
6.5167 60.5853
-46.1641 -32.5963
10.9176 61.3999
-45.2443 -29.7695
-52.2463 -28.1737
-49.4905 -28.1437
10.1787 61.1946
-49.1322 -28.7544
6.3141 60.8736
-52.9101 -30.7835
8.2061 58.0331
-55.6401 -27.9944
41.6582 -21.9215
8.8279 58.812
-53.0596 -31.4853
9.9263 60.6374
-52.8679 -29.6267
41.3978 -18.8383
42.7624 -20.9143
-47.2631 -31.6704
47.0268 -15.9829
10.306 59.6239
-50.6455 -25.4478
39.0659 -18.2144
-53.2564 -28.9069
-51.8043 -30.4134
-47.1467 -29.1792
44.6056 -19.4118
37.5151 -14.4179
-48.7493 -30.2413
-48.7213 -38.2305
-48.1615 -29.0488
-48.5584 -37.5602
5.5091 62.841
38.5692 -15.8212
37.0301 -19.7536
-48.4271 -28.6114
41.9062 -22.8298
-51.1941 -23.9662
41.3259 -20.779
11.1098 64.5926
-50.762 -32.2903
10.654 60.3461
40.353 -22.7458
-54.7663 -27.907
40.3851 -17.3026
-47.7152 -26.6487
11.5608 64.0639
42.1753 -22.074
9.5306 63.5503
12.9609 56.6784
8.9775 59.924
40.0206 -23.6827
7.9604 61.5273
38.8027 -21.6407
-51.0667 -31.8966
40.4536 -22.7858
37.4125 -25.2568
43.4602 -18.7538
32.9994 -25.5709
43.8672 -18.8096
40.7394 -17.6266
38.4705 -19.9372
39.6912 -23.3201
10.2037 64.2915
11.659 59.8804
41.8674 -19.088
-50.8743 -35.3451
33.6488 -18.9962
41.6838 -20.3106
39.4835 -13.4914
38.905 -23.9855
40.4339 -17.0575
-50.9193 -23.96
-51.2054 -27.2271
38.8598 -17.6255
9.6669 65.6019
-48.2635 -30.1605
-48.7407 -28.8984
6.1786 67.0651
-49.8561 -29.7584
38.7396 -19.6974
4.9252 57.1895
-52.6426 -31.8404
-46.8309 -31.1095
17.9731 51.667
13.3517 58.6559
11.6694 61.9185
-46.425 -30.5678
41.3651 -17.7835
-48.4898 -29.5885
7.6089 60.7366
34.533 -17.9351
9.2598 57.9854
-47.0095 -30.3904
-54.724 -32.9444
39.2484 -22.2351
-50.3675 -28.4931
5.7837 63.183
-47.4057 -26.077
-49.9502 -31.8978
-50.3221 -26.7894
-45.8819 -28.9583
40.9513 -18.1105
-48.8808 -29.7791
44.557 -14.2884
-47.1223 -26.8225
8.2645 59.9347
34.8978 -16.0173
12.9136 63.542
44.453 -16.8848
9.0128 56.6891
-48.7908 -25.9283
-51.8663 -29.8095
6.7812 58.2958
6.6506 57.7357
-48.147 -34.3934
41.6437 -18.0309
6.5329 62.7606
37.8934 -19.8519
43.6098 -15.9748
37.7684 -19.6791
-48.7665 -25.5527
-55.146 -26.7192
37.7151 -20.479
34.9279 -18.6192
35.3314 -19.2945
13.0168 59.3276
-52.9404 -27.4068
37.3269 -18.9383
40.141 -19.6449
8.0407 59.8235
-46.7129 -30.3392
37.317 -18.0779
36.4829 -22.5235
9.004 64.3639
14.5518 61.3762
15.574 60.2332
40.0753 -24.5955
-55.1563 -27.5167
6.8143 61.249
42.7417 -23.6686
43.6495 -17.9265
12.1618 58.0479
-54.564 -33.966
-52.0108 -35.3765
41.0875 -25.0767
12.355 54.6091
43.8262 -22.1388
39.1015 -23.1907
-47.9766 -34.5261
-48.8703 -31.3154
-49.363 -34.558
-48.6978 -30.6541
7.3931 60.9832
37.1543 -16.5289
10.9981 59.1601
48.5499 -22.8136
39.0052 -19.6028
36.6458 -20.2672
-48.8033 -33.1369
5.9892 59.9107
42.7586 -19.1001
40.7822 -19.9385
38.5826 -17.2307
41.6874 -18.7168
-45.1297 -32.8129
12.6803 61.5374
9.5925 55.924
-48.4428 -28.2896
40.5401 -19.2338
-47.9094 -34.4721
12.3991 58.2083
-50.3784 -29.5025
9.7608 63.8007
38.4206 -16.0659
35.205 -21.504
41.1991 -21.0885
-50.0207 -30.6179
34.9242 -22.017
-41.5893 -30.1105
-51.7783 -26.6142
-48.1635 -33.0731
-48.4486 -29.3928
34.6627 -12.2363
37.2161 -21.9504
9.4573 64.2018
41.1143 -21.0439
11.306 55.2566
6.9757 59.6324
38.0554 -22.6624
-49.7643 -33.2021
-47.1404 -31.3909
12.4933 62.9489
42.3675 -16.0372
11.3219 62.5471
12.3576 59.8367
39.854 -14.4586
3.9462 53.7764
41.6446 -24.3615
7.9716 62.2392
40.5154 -15.5008
43.7318 -21.8776
-52.0886 -29.1313
5.6938 63.1406
43.5602 -19.6189
10.4141 60.4891
-50.045 -31.645
41.777 -19.1752
12.8034 57.6739
-53.0001 -29.7377
37.1939 -20.7059
-50.8235 -27.2765
-51.9903 -29.0499
-47.1901 -27.5065
-57.9601 -31.7759
12.7141 59.8955
10.9728 60.1568
8.6973 59.4848
38.1445 -18.8163
38.1476 -15.3544
11.8756 58.6289
36.8659 -17.397
14.2602 60.4124
5.2872 62.4199
-48.4975 -28.0563
11.1341 63.8924
39.9282 -17.8853
-54.2815 -26.9185
10.312 63.8249
8.2697 58.0461
36.5973 -21.3959
38.7111 -18.7139
-45.9333 -32.3983
7.1481 58.4548
14.4591 60.4413
-53.1564 -27.1713
10.9248 62.3319
-52.3084 -27.6678
39.541 -18.3342
-51.3714 -22.9943
36.705 -21.752
9.8626 61.7433
-47.0278 -29.2716
40.4257 -20.5982
-51.5301 -27.3912
-46.5863 -29.6943
-52.4125 -28.4747
-0.4235 62.7754
-46.8134 -27.8058
11.2033 59.6678
-47.3819 -32.9645
9.944 55.3797
-46.833 -32.8282
37.9408 -17.7612
-50.6953 -29.314
15.4829 65.3343
-47.8612 -32.7557
9.8597 63.767
9.5403 61.071
-51.4547 -37.0247
-42.9677 -27.1064
-51.13 -24.8034
7.8777 60.9819
42.2621 -22.4467
-50.0906 -32.3107
4.8487 60.539
40.279 -19.1586
-45.8227 -32.7834
10.2579 65.4876
14.3502 58.2826
34.2162 -12.6999
42.616 -19.0898
-55.1286 -28.8903
-46.4903 -31.857
4.1169 60.0552
-49.3513 -32.4623
43.275 -11.2998
-53.1663 -33.2165
-46.5851 -25.5054
8.8418 56.5123
9.3175 63.0725
40.5388 -16.6387
-52.382 -26.8878
43.483 -19.1639
11.1936 61.4491
11.9798 60.5393
-47.3389 -26.5182
43.0197 -21.036
39.3711 -19.1134
-46.8653 -32.0611
9.7419 62.7481
38.6002 -24.8263
11.0778 53.7891
6.8035 61.5734
-48.8695 -35.5971
11.2561 65.3498
40.5865 -19.4739
-52.2586 -23.2887
-50.4398 -26.8282
40.5796 -21.9227
-52.05 -34.5159
-52.3091 -23.8703
6.3709 62.1236
41.9697 -16.456
-51.4055 -27.1632
8.2178 54.26
13.0627 62.0899
12.8004 61.2185
8.7499 64.6861
9.3078 60.8925
10.9407 61.4861
-52.1594 -30.4632
-48.5401 -32.6421
10.031 64.792
5.3329 62.7647
-50.7924 -27.0531
-52.3953 -33.149
12.2289 61.265
-50.159 -30.4482
-49.412 -34.0742
-47.7094 -30.9817
-47.4552 -30.0056
41.5364 -22.8288
45.2275 -18.7763
-52.1103 -33.823
38.9213 -18.4653
-48.8605 -30.165
39.9146 -18.3744
41.8246 -22.5676
43.1312 -22.2758
-46.36 -28.4861
41.4598 -19.1343
40.7007 -21.7288
9.7152 60.7818
11.2088 52.3236
-55.7024 -34.8566
6.7621 60.5623
-54.5476 -34.6348
-54.5888 -25.0212
-46.5634 -26.8078
40.1867 -22.6473
10.1953 59.2316
-48.5838 -32.028
38.0907 -15.8998
39.9362 -23.8891
46.0812 -22.5231
40.543 -16.8957
-48.2995 -26.2167
-46.7747 -25.9145
35.4889 -19.9371
11.4614 59.7254
-49.646 -26.8963
38.2424 -22.7647
37.9462 -20.9129
37.0629 -14.7011
9.1998 55.8634
-49.5404 -23.3231
-57.4144 -34.0824
-52.4785 -31.1088
6.6467 61.1665
11.4728 58.6018
13.9871 56.6864
-52.3688 -29.3902
43.2207 -22.0471
38.1306 -19.4642
45.5814 -18.622
39.0675 -9.8619
9.1966 66.8186
42.6946 -19.2475
-46.7357 -29.169
40.2682 -12.6131
-49.6005 -30.1968
39.67 -18.6277
-54.1979 -26.4023
39.9954 -22.6653
-51.6358 -31.5657
38.4877 -20.3019
-49.0433 -26.8006
-50.2198 -31.414
5.9762 64.9808
39.7685 -21.5833
37.8444 -22.7572
2.0907 60.7972
-48.6888 -32.92
5.095 58.4509
-53.1115 -35.0916
-48.3356 -28.5452
14.4772 56.4569
12.4553 63.1233
38.0078 -21.0187
14.3826 58.386
42.8517 -21.6166
-47.2014 -34.57
-42.3495 -32.3479
12.9796 60.538
9.0947 57.1278
10.0256 59.7363
-50.7798 -27.3793
-51.1639 -33.6157
11.9729 62.984
-54.1061 -34.2911
-48.077 -31.0299
15.0796 59.3536
12.5212 60.8919
47.0093 -21.5892
9.0546 58.7638
-45.4916 -29.1216
34.9327 -20.925
-53.9944 -30.747
-53.3325 -32.2416
9.533 59.6436
-48.354 -31.3352
39.499 -17.6964
11.117 56.415
41.7162 -21.6439
9.2473 63.0809
38.821 -13.9333
-45.6115 -30.7727
9.3972 59.5058
6.7375 55.498
11.2713 64.9201
-50.8495 -29.8011
40.3915 -23.0203
43.6899 -13.6377
46.0996 -17.0421
38.315 -20.3831
-50.5016 -31.6462
39.163 -19.7503
-44.4496 -29.2212
-51.9805 -27.8047
13.7601 57.3113
-55.9162 -30.5722
38.6588 -21.2677
40.4951 -19.4378
-54.4596 -28.3884
33.5851 -23.641
40.0377 -15.98
41.119 -21.5289
43.6694 -19.2004
9.713 60.4844
-49.8827 -29.6253
7.6052 55.6192
-48.1805 -29.0016
9.4812 60.2174
-48.59 -37.8428
33.3511 -19.6293
41.8012 -21.3008
-49.1142 -26.2673
43.5925 -19.587
9.4654 58.1461
37.392 -25.0745
-51.0855 -31.1956
12.4607 56.296
10.7894 65.0715
10.111 62.398
44.7973 -18.7517
38.9265 -24.4997
34.3396 -14.1417
-54.4092 -19.1088
-52.8665 -29.6426
-49.8204 -31.2676
-48.0149 -31.8833
37.5312 -20.886
41.0117 -14.6087
-46.621 -31.9332
3.5469 64.5188
6.185 66.4969
-50.1619 -33.9285
12.8623 57.1976
-46.7703 -28.9909
-50.8777 -27.54
42.2426 -20.2212
-49.5417 -29.3252
41.851 -22.948
-47.221 -28.0304
11.3504 62.3373
-51.371 -27.7743
7.5163 56.1603
-53.208 -34.1057
15.4351 56.6468
13.9432 57.5754
13.0681 59.0751
9.682 58.7918
-50.8417 -30.706
7.8057 60.3107
33.9869 -19.0403
40.4435 -18.1637
12.1649 59.577
9.3921 56.6941
12.9696 59.1884
-47.0196 -36.2643
-47.7098 -35.2296
-52.098 -33.1383
10.7917 57.9472
10.0074 68.4359
8.3047 61.1677
10.6791 55.7796
7.9974 60.1933
-52.6656 -34.0661
-54.441 -29.6122
35.6162 -24.1684
-48.6919 -32.7903
9.6041 56.8826
-50.3912 -30.6669
-51.7532 -32.5612
9.5878 61.4501
38.7458 -14.9787
43.7348 -17.1752
-54.0787 -34.1349
-53.2897 -33.8757
37.3014 -19.0595
5.2926 62.872
14.9378 58.977
-49.8249 -30.8389
14.2052 65.3509
39.3898 -21.7735
-53.4956 -25.3558
-56.572 -29.7655
15.404 56.5645
-47.3412 -30.6389
41.9716 -16.9946
-48.7381 -30.8205
-47.3871 -32.8495
-48.8391 -27.9202
7.9096 57.7118
16.0549 61.078
-49.6229 -29.1417
-45.6572 -28.9645
35.6558 -20.2684
39.7698 -24.0249
46.2561 -19.5506
34.7234 -16.6211
-47.6803 -29.9486
37.3774 -22.3024
40.2255 -19.4131
39.8769 -18.7032
6.1004 64.6255
-46.5307 -28.7875
-54.86 -29.3289
39.8716 -25.4833
12.0409 55.3764
15.4928 64.049
13.2311 64.1601
38.522 -15.4152
-49.861 -26.6882
7.7625 64.9451
-50.9575 -24.4422
37.7481 -18.5569
38.2151 -22.3779
-47.8754 -29.8831
-53.6439 -27.0992
-50.7865 -29.5536
-48.0674 -27.2795
40.0883 -16.9203
40.3037 -18.5621
41.6293 -19.9951
9.4449 66.6796
42.5995 -24.4872
-49.0228 -27.7739
-51.4293 -28.7777
41.6335 -21.2809
-52.643 -25.3508
8.2735 61.1667
42.3397 -19.9643
42.7618 -17.6474
37.1581 -22.574
-54.5434 -30.3501
35.8009 -20.8925
43.8321 -18.9228
-50.1123 -31.3308
-47.5469 -31.2498
40.1064 -11.6917
-49.3318 -33.6304
-54.7367 -27.9765
44.5145 -23.9623
43.604 -23.9266
-52.4525 -33.8112
6.9512 57.192
41.6682 -20.0989
11.4998 56.754
42.2809 -21.553
40.5556 -23.2781
41.0755 -15.8749
36.0455 -18.4094
43.4859 -19.5822
8.3858 61.1976
37.3517 -24.2236
36.8838 -20.5194
38.0013 -20.5876
40.402 -18.6201
-53.3482 -26.3191
-50.9434 -28.3025
-49.6862 -25.7739
37.8604 -16.9811
-51.8951 -31.1096
15.3557 58.38
-48.0726 -26.6087
9.7206 62.0315
4.9339 63.6601
15.899 55.4
10.6454 56.99
-48.7124 -34.7261
38.9414 -20.4458
37.4684 -21.579
-50.68 -35.0554
13.969 62.3569
10.7983 60.9787
8.7337 53.0761
8.4872 54.4336
-49.7301 -27.7841
-48.3466 -29.6599
34.7955 -19.6009
-53.8449 -32.196
12.338 57.5877
-50.0888 -30.4265
5.664 58.1234
-46.9677 -31.7477
9.4842 58.9352
-43.3919 -28.9842
4.4012 61.683
41.0963 -21.8244
11.4763 54.9873
-52.9462 -27.8338
-54.8401 -28.8722
-48.0054 -35.5531
5.8329 52.8016
-53.4574 -26.3156
46.8274 -20.2136
8.1994 61.7156
38.2797 -15.8844
37.121 -23.9596
42.2949 -24.3583
11.2476 59.7794
15.2509 57.7724
11.1697 58.0714
34.8659 -17.9816
-52.032 -30.3662
44.4333 -18.4602
-47.181 -28.8221
-52.4487 -32.217
8.2345 62.7503
9.9618 63.5861
-51.4441 -33.2838
-51.0739 -25.5709
12.0207 54.6259
13.5656 63.4293
-53.1444 -29.9505
14.9722 59.1946
41.3833 -13.1846
-52.1497 -24.8865
-50.7035 -31.1968
41.7413 -18.9382
-47.6498 -33.2323
7.6843 62.4537
-49.049 -30.773
10.2076 58.508
-50.5071 -30.6333
7.8688 56.8985
8.6651 56.1412
42.1272 -23.3437
-47.3992 -31.1521
7.6856 55.9522
-54.7146 -30.9608
8.8858 54.2261
15.9149 61.9594
-49.7881 -33.4142
-47.6877 -34.3962
-51.1114 -31.9667
17.3357 60.8436
39.6446 -20.1589
10.2748 58.2611
39.2257 -23.5937
-49.8796 -30.2151
5.3755 57.8143
-50.9571 -29.9464
13.0721 61.0722
-51.3061 -30.3675
9.699 60.6136
-46.6662 -27.4713
44.1088 -13.1167
-45.4903 -28.2188
40.2582 -20.1691
43.1559 -21.2989
34.4963 -18.8231
41.8797 -20.8312
-49.0938 -36.003
39.3323 -14.6894
38.8347 -17.6812
-51.1958 -29.2118
7.3185 59.4851
42.6506 -13.4733
-52.3665 -33.2779
39.7623 -23.6979
-49.4029 -26.0077
-52.6772 -30.4278
-51.0176 -32.6888
12.017 60.0904
39.7652 -25.3991
38.0002 -17.6692
7.4112 58.2646
40.2748 -20.8402
-45.9053 -29.0376
-46.6773 -25.8699
38.7603 -19.6406
35.4943 -23.9977
11.455 54.9508
-45.2345 -27.6073
-50.3314 -31.0787
-51.0391 -29.6123
-47.2879 -28.3077
-50.6617 -31.9719
39.2153 -18.6648
44.6894 -20.5473
-45.996 -35.3837
-47.6124 -32.029
37.1354 -15.8666
38.7338 -21.337
41.0809 -21.5799
10.1881 63.2202
-48.3305 -29.0639
11.2464 57.0549
40.4843 -17.2178
-49.2175 -27.2848
39.2068 -19.835
9.5015 60.5603
36.1466 -21.3745
41.5513 -17.8921
9.1696 64.9834
-52.094 -26.8174
-53.2181 -26.0309
42.1937 -20.6593
7.2899 58.9356
12.5955 60.1276
40.4442 -22.4169
42.6339 -17.221
-43.8331 -29.6548
35.0692 -18.4902
37.3662 -20.3928
-49.8179 -29.0144
-50.8523 -28.9713
-45.62 -31.1446
12.8882 63.1793
39.0959 -22.2632
38.8147 -22.8658
36.1499 -21.88
41.6106 -23.9391
-47.1579 -31.9332
37.6394 -17.9329
-49.1434 -27.1343
38.3638 -17.5852
-0.7405 59.2431
12.8933 61.6583
38.1299 -26.5404
36.8302 -19.2877
8.1344 62.9999
-50.7483 -27.3829
45.0059 -18.0922
-52.4938 -31.6484
-49.566 -27.1513
-50.3866 -36.4571
-45.8865 -27.0928
43.3576 -20.7854
9.2852 60.0392
43.0008 -18.3468
37.5401 -23.4236
12.6381 60.604
-52.0421 -30.9849
35.9034 -22.566
12.1962 58.0417
-46.9708 -31.8064
40.8285 -24.4696
12.7798 59.2376
43.2878 -20.2019
-52.8418 -25.7862
43.75 -20.6988
-50.3556 -32.285
43.3598 -22.6833
37.9929 -14.3015
12.3493 59.9976
